team1,team2,team1Home,team2Home,neutralVenue,friendly,qualifier,finaltourn,team1_win_rate_10,team1_loss_rate_10,team1_draw_rate_10,team1_goal_diff_avg_10,team1_confed_form_10,team1_win_rate_20,team1_loss_rate_20,team1_draw_rate_20,team1_goal_diff_avg_20,team1_confed_form_20,team1_win_rate_30,team1_loss_rate_30,team1_draw_rate_30,team1_goal_diff_avg_30,team1_confed_form_30,team1_win_rate_40,team1_loss_rate_40,team1_draw_rate_40,team1_goal_diff_avg_40,team1_confed_form_40,team1_win_rate_50,team1_loss_rate_50,team1_draw_rate_50,team1_goal_diff_avg_50,team1_confed_form_50,team2_win_rate_10,team2_loss_rate_10,team2_draw_rate_10,team2_goal_diff_avg_10,team2_confed_form_10,team2_win_rate_20,team2_loss_rate_20,team2_draw_rate_20,team2_goal_diff_avg_20,team2_confed_form_20,team2_win_rate_30,team2_loss_rate_30,team2_draw_rate_30,team2_goal_diff_avg_30,team2_confed_form_30,team2_win_rate_40,team2_loss_rate_40,team2_draw_rate_40,team2_goal_diff_avg_40,team2_confed_form_40,team2_win_rate_50,team2_loss_rate_50,team2_draw_rate_50,team2_goal_diff_avg_50,team2_confed_form_50
NGA,MEX,0,0,1,0,0,1,0.8,0.2,0.0,1.2,0.8,0.65,0.2,0.15,0.8,0.85,0.7,0.1666666666666666,0.1333333333333333,1.0,0.8,0.7,0.175,0.125,1.075,0.825,0.74,0.14,0.12,1.22,0.82,0.3,0.4,0.3,0.1,0.1,0.25,0.5,0.25,0.6,0.2,0.3,0.4666666666666667,0.2333333333333333,0.4,0.1333333333333333,0.3,0.5,0.2,0.55,0.275,0.28,0.52,0.2,0.72,0.26
NGA,KOR,0,0,1,0,0,1,0.8,0.2,0.0,1.2,0.8,0.65,0.2,0.15,0.8,0.85,0.7,0.1666666666666666,0.1333333333333333,1.0,0.8,0.7,0.175,0.125,1.075,0.825,0.74,0.14,0.12,1.22,0.82,0.3,0.4,0.3,1.4,0.3,0.25,0.4,0.35,0.95,0.3,0.2666666666666666,0.3666666666666666,0.3666666666666666,0.6666666666666666,0.2,0.25,0.375,0.375,0.575,0.225,0.26,0.4,0.34,0.54,0.2
NGA,BEL,0,0,1,0,0,1,0.8,0.2,0.0,1.2,0.8,0.65,0.2,0.15,0.8,0.85,0.7,0.1666666666666666,0.1333333333333333,1.0,0.8,0.7,0.175,0.125,1.075,0.825,0.74,0.14,0.12,1.22,0.82,0.2,0.8,0.0,1.6,0.1,0.3,0.65,0.05,0.85,0.3,0.3,0.6,0.1,0.6,0.3,0.325,0.5,0.175,0.325,0.3,0.32,0.5,0.18,0.38,0.26
NGA,PAN,0,0,1,0,0,1,0.8,0.2,0.0,1.2,0.8,0.65,0.2,0.15,0.8,0.85,0.7,0.1666666666666666,0.1333333333333333,1.0,0.8,0.7,0.175,0.125,1.075,0.825,0.74,0.14,0.12,1.22,0.82,0.7,0.1,0.2,-1.5,0.5,0.5,0.25,0.25,-0.8,0.45,0.4333333333333333,0.3,0.2666666666666666,-0.3666666666666666,0.4,0.5,0.275,0.225,-0.5,0.5,0.52,0.3,0.18,-0.56,0.52
NGA,TUN,0,0,1,0,0,1,0.8,0.2,0.0,1.2,0.8,0.65,0.2,0.15,0.8,0.85,0.7,0.1666666666666666,0.1333333333333333,1.0,0.8,0.7,0.175,0.125,1.075,0.825,0.74,0.14,0.12,1.22,0.82,0.2,0.6,0.2,0.4,0.2,0.25,0.45,0.3,0.1,0.25,0.2666666666666666,0.4,0.3333333333333333,0.1,0.2666666666666666,0.3,0.4,0.3,0.125,0.25,0.3,0.4,0.3,0.18,0.28
NGA,ENG,0,0,1,0,0,1,0.8,0.2,0.0,1.2,0.8,0.65,0.2,0.15,0.8,0.85,0.7,0.1666666666666666,0.1333333333333333,1.0,0.8,0.7,0.175,0.125,1.075,0.825,0.74,0.14,0.12,1.22,0.82,0.1,0.3,0.6,0.5,0.0,0.15,0.45,0.4,1.1,0.1,0.1666666666666666,0.5,0.3333333333333333,1.0333333333333334,0.1333333333333333,0.225,0.475,0.3,0.925,0.2,0.22,0.48,0.3,0.92,0.22
NGA,POL,0,0,1,0,0,1,0.8,0.2,0.0,1.2,0.8,0.65,0.2,0.15,0.8,0.85,0.7,0.1666666666666666,0.1333333333333333,1.0,0.8,0.7,0.175,0.125,1.075,0.825,0.74,0.14,0.12,1.22,0.82,0.3,0.5,0.2,0.3,0.3,0.4,0.35,0.25,0.05,0.4,0.4,0.4,0.2,0.1666666666666666,0.4,0.375,0.425,0.2,0.125,0.375,0.4,0.42,0.18,0.04,0.4
NGA,SEN,0,0,1,0,0,1,0.8,0.2,0.0,1.2,0.8,0.65,0.2,0.15,0.8,0.85,0.7,0.1666666666666666,0.1333333333333333,1.0,0.8,0.7,0.175,0.125,1.075,0.825,0.74,0.14,0.12,1.22,0.82,0.1,0.5,0.4,0.7,0.1,0.3,0.25,0.45,0.05,0.3,0.3333333333333333,0.3,0.3666666666666666,0.1,0.3333333333333333,0.325,0.35,0.325,0.175,0.325,0.34,0.3,0.36,0.1,0.38
NGA,COL,0,0,1,0,0,1,0.8,0.2,0.0,1.2,0.8,0.65,0.2,0.15,0.8,0.85,0.7,0.1666666666666666,0.1333333333333333,1.0,0.8,0.7,0.175,0.125,1.075,0.825,0.74,0.14,0.12,1.22,0.82,0.3,0.3,0.4,-0.2,0.3,0.3,0.45,0.25,0.1,0.45,0.3333333333333333,0.4333333333333333,0.2333333333333333,0.0666666666666666,0.4333333333333333,0.375,0.35,0.275,-0.275,0.425,0.38,0.32,0.3,-0.3,0.44
NGA,JPN,0,0,1,0,0,1,0.8,0.2,0.0,1.2,0.8,0.65,0.2,0.15,0.8,0.85,0.7,0.1666666666666666,0.1333333333333333,1.0,0.8,0.7,0.175,0.125,1.075,0.825,0.74,0.14,0.12,1.22,0.82,0.2,0.6,0.2,1.6,0.1,0.4,0.5,0.1,0.5,0.2,0.3666666666666666,0.5,0.1333333333333333,0.7,0.2333333333333333,0.375,0.5,0.125,0.725,0.225,0.36,0.52,0.12,0.78,0.22
BRA,RUS,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.5,0.2,0.3,0.3,0.3333333333333333,0.4,0.35,0.25,0.35,0.3333333333333333,0.4,0.3333333333333333,0.2666666666666666,0.1333333333333333,0.3333333333333333,0.4,0.4,0.2,0.3,0.3333333333333333,0.42,0.38,0.2,0.24,0.3333333333333333
BRA,KSA,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.5,0.4,0.1,1.0,0.5,0.35,0.4,0.25,0.8,0.35,0.3666666666666666,0.3666666666666666,0.2666666666666666,0.4,0.3666666666666666,0.325,0.375,0.3,0.35,0.325,0.32,0.42,0.26,0.36,0.28
BRA,EGY,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.4,0.4,0.2,-0.6,0.3,0.4,0.5,0.1,-0.1,0.3,0.4,0.4333333333333333,0.1666666666666666,0.0666666666666666,0.3666666666666666,0.45,0.35,0.2,-0.175,0.375,0.38,0.36,0.26,0.02,0.36
BRA,URU,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.5,0.2,0.3,-0.4,0.5,0.55,0.3,0.15,-0.15,0.65,0.5333333333333333,0.3333333333333333,0.1333333333333333,-0.4333333333333333,0.5,0.45,0.375,0.175,-0.2,0.425,0.42,0.34,0.24,-0.14,0.46
BRA,POR,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.1,0.8,0.1,1.6,0.2,0.15,0.65,0.2,0.9,0.25,0.1666666666666666,0.6,0.2333333333333333,0.7,0.2333333333333333,0.225,0.6,0.175,0.65,0.225,0.22,0.58,0.2,0.64,0.22
BRA,ESP,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.3,0.6,0.1,1.1,0.2,0.15,0.8,0.05,1.25,0.1,0.1,0.8666666666666667,0.0333333333333333,1.5,0.0666666666666666,0.075,0.75,0.175,1.425,0.1,0.1,0.7,0.2,1.26,0.08
BRA,MAR,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.4,0.1,0.5,-0.3,0.4,0.4,0.15,0.45,-0.25,0.45,0.4,0.2,0.4,-0.1,0.3666666666666666,0.35,0.2,0.45,-0.075,0.375,0.36,0.22,0.42,-0.12,0.36
BRA,IRN,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.1,0.4,0.5,0.7,0.0,0.15,0.5,0.35,0.75,0.05,0.1,0.4666666666666667,0.4333333333333333,0.7,0.0666666666666666,0.2,0.45,0.35,0.525,0.125,0.24,0.44,0.32,0.58,0.16
BRA,FRA,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.2,0.5,0.3,0.7,0.3,0.25,0.45,0.3,0.35,0.25,0.3,0.4,0.3,0.1666666666666666,0.3,0.225,0.5,0.275,0.45,0.225,0.22,0.52,0.26,0.5,0.24
BRA,AUS,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.1,0.2,0.7,0.3,0.1666666666666666,0.2,0.4,0.4,0.5,0.1666666666666666,0.2333333333333333,0.4,0.3666666666666666,0.5666666666666667,0.1666666666666666,0.25,0.375,0.375,0.45,0.1666666666666666,0.28,0.36,0.36,0.46,0.1666666666666666
BRA,PER,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.2,0.4,0.4,0.4,0.0,0.5,0.25,0.25,-0.35,0.0,0.5666666666666667,0.2,0.2333333333333333,-0.5333333333333333,0.0,0.65,0.175,0.175,-1.0,0.0,0.64,0.16,0.2,-1.04,0.0
BRA,DEN,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.2,0.6,0.2,0.9,0.2,0.2,0.6,0.2,0.75,0.15,0.2333333333333333,0.5333333333333333,0.2333333333333333,0.6,0.2,0.2,0.55,0.25,0.825,0.225,0.26,0.52,0.22,0.62,0.26
BRA,ARG,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.3,0.4,0.3,0.1,0.3,0.3,0.4,0.3,0.2,0.3,0.3666666666666666,0.3666666666666666,0.2666666666666666,-0.0666666666666666,0.4333333333333333,0.375,0.375,0.25,0.0,0.4,0.36,0.42,0.22,0.06,0.36
BRA,ISL,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.4,0.3,0.3,-0.3,0.4,0.4,0.25,0.35,-0.35,0.4,0.5666666666666667,0.1666666666666666,0.2666666666666666,-0.9666666666666668,0.5666666666666667,0.625,0.175,0.2,-1.075,0.625,0.64,0.16,0.2,-1.06,0.64
BRA,CRO,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.3,0.5,0.2,1.0,0.3,0.25,0.45,0.3,0.45,0.2,0.2333333333333333,0.4333333333333333,0.3333333333333333,0.4333333333333333,0.1666666666666666,0.25,0.425,0.325,0.425,0.2,0.22,0.46,0.32,0.62,0.18
BRA,NGA,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.2,0.5,0.3,0.5,0.0,0.25,0.45,0.3,0.45,0.1,0.2333333333333333,0.4666666666666667,0.3,0.3333333333333333,0.1666666666666666,0.25,0.425,0.325,0.3,0.225,0.3,0.42,0.28,0.26,0.28
BRA,SUI,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.2,0.7,0.1,0.9,0.1,0.25,0.6,0.15,0.7,0.05,0.2,0.5666666666666667,0.2333333333333333,0.7333333333333333,0.1333333333333333,0.2,0.575,0.225,0.675,0.125,0.22,0.52,0.26,0.54,0.22
BRA,CRC,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.3,0.5,0.2,0.0,0.3,0.4,0.4,0.2,0.0,0.4,0.4333333333333333,0.3666666666666666,0.2,-0.0666666666666666,0.4333333333333333,0.4,0.4,0.2,0.0,0.4,0.42,0.38,0.2,0.04,0.4
BRA,SRB,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.4,0.4,0.2,0.4,0.4,0.45,0.4,0.15,0.1,0.4,0.4,0.4333333333333333,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.4,0.475,0.125,0.0,0.3428571428571428,0.4146341463414634,0.4634146341463415,0.1219512195121951,-0.073170731707317,0.3428571428571428
BRA,GER,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.1,0.9,0.0,2.5,0.0,0.05,0.9,0.05,2.4,0.0,0.0333333333333333,0.9,0.0666666666666666,2.2333333333333334,0.0666666666666666,0.075,0.8,0.125,1.85,0.15,0.08,0.76,0.16,1.66,0.14
BRA,SWE,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.6,0.2,0.2,-0.2,0.5,0.45,0.35,0.2,0.0,0.4,0.4,0.4,0.2,0.2,0.3666666666666666,0.325,0.425,0.25,0.55,0.325,0.32,0.44,0.24,0.52,0.32
BRA,MEX,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.3,0.4,0.3,0.1,0.1,0.25,0.5,0.25,0.6,0.2,0.3,0.4666666666666667,0.2333333333333333,0.4,0.1333333333333333,0.3,0.5,0.2,0.55,0.275,0.28,0.52,0.2,0.72,0.26
BRA,KOR,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.3,0.4,0.3,1.4,0.3,0.25,0.4,0.35,0.95,0.3,0.2666666666666666,0.3666666666666666,0.3666666666666666,0.6666666666666666,0.2,0.25,0.375,0.375,0.575,0.225,0.26,0.4,0.34,0.54,0.2
BRA,BEL,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.2,0.8,0.0,1.6,0.1,0.3,0.65,0.05,0.85,0.3,0.3,0.6,0.1,0.6,0.3,0.325,0.5,0.175,0.325,0.3,0.32,0.5,0.18,0.38,0.26
BRA,PAN,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.7,0.1,0.2,-1.5,0.5,0.5,0.25,0.25,-0.8,0.45,0.4333333333333333,0.3,0.2666666666666666,-0.3666666666666666,0.4,0.5,0.275,0.225,-0.5,0.5,0.52,0.3,0.18,-0.56,0.52
BRA,TUN,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.2,0.6,0.2,0.4,0.2,0.25,0.45,0.3,0.1,0.25,0.2666666666666666,0.4,0.3333333333333333,0.1,0.2666666666666666,0.3,0.4,0.3,0.125,0.25,0.3,0.4,0.3,0.18,0.28
BRA,ENG,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.1,0.3,0.6,0.5,0.0,0.15,0.45,0.4,1.1,0.1,0.1666666666666666,0.5,0.3333333333333333,1.0333333333333334,0.1333333333333333,0.225,0.475,0.3,0.925,0.2,0.22,0.48,0.3,0.92,0.22
BRA,POL,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.3,0.5,0.2,0.3,0.3,0.4,0.35,0.25,0.05,0.4,0.4,0.4,0.2,0.1666666666666666,0.4,0.375,0.425,0.2,0.125,0.375,0.4,0.42,0.18,0.04,0.4
BRA,SEN,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.1,0.5,0.4,0.7,0.1,0.3,0.25,0.45,0.05,0.3,0.3333333333333333,0.3,0.3666666666666666,0.1,0.3333333333333333,0.325,0.35,0.325,0.175,0.325,0.34,0.3,0.36,0.1,0.38
BRA,COL,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.3,0.3,0.4,-0.2,0.3,0.3,0.45,0.25,0.1,0.45,0.3333333333333333,0.4333333333333333,0.2333333333333333,0.0666666666666666,0.4333333333333333,0.375,0.35,0.275,-0.275,0.425,0.38,0.32,0.3,-0.3,0.44
BRA,JPN,0,0,1,0,0,1,0.9,0.0,0.1,2.5,0.7,0.65,0.15,0.2,1.75,0.7,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.2,0.6333333333333333,0.65,0.175,0.175,1.175,0.7,0.68,0.14,0.18,1.22,0.68,0.2,0.6,0.2,1.6,0.1,0.4,0.5,0.1,0.5,0.2,0.3666666666666666,0.5,0.1333333333333333,0.7,0.2333333333333333,0.375,0.5,0.125,0.725,0.225,0.36,0.52,0.12,0.78,0.22
SUI,RUS,0,0,1,0,0,1,0.6,0.2,0.2,0.9,0.6,0.6,0.1,0.3,0.9,0.6,0.5,0.2333333333333333,0.2666666666666666,0.6666666666666666,0.5,0.45,0.275,0.275,0.525,0.45,0.48,0.28,0.24,0.64,0.48,0.5,0.2,0.3,0.3,0.3333333333333333,0.4,0.35,0.25,0.35,0.3333333333333333,0.4,0.3333333333333333,0.2666666666666666,0.1333333333333333,0.3333333333333333,0.4,0.4,0.2,0.3,0.3333333333333333,0.42,0.38,0.2,0.24,0.3333333333333333
SUI,KSA,0,0,1,0,0,1,0.6,0.2,0.2,0.9,0.6,0.6,0.1,0.3,0.9,0.6,0.5,0.2333333333333333,0.2666666666666666,0.6666666666666666,0.5,0.45,0.275,0.275,0.525,0.45,0.48,0.28,0.24,0.64,0.48,0.5,0.4,0.1,1.0,0.5,0.35,0.4,0.25,0.8,0.35,0.3666666666666666,0.3666666666666666,0.2666666666666666,0.4,0.3666666666666666,0.325,0.375,0.3,0.35,0.325,0.32,0.42,0.26,0.36,0.28
SUI,EGY,0,0,1,0,0,1,0.6,0.2,0.2,0.9,0.6,0.6,0.1,0.3,0.9,0.6,0.5,0.2333333333333333,0.2666666666666666,0.6666666666666666,0.5,0.45,0.275,0.275,0.525,0.45,0.48,0.28,0.24,0.64,0.48,0.4,0.4,0.2,-0.6,0.3,0.4,0.5,0.1,-0.1,0.3,0.4,0.4333333333333333,0.1666666666666666,0.0666666666666666,0.3666666666666666,0.45,0.35,0.2,-0.175,0.375,0.38,0.36,0.26,0.02,0.36
SUI,URU,0,0,1,0,0,1,0.6,0.2,0.2,0.9,0.6,0.6,0.1,0.3,0.9,0.6,0.5,0.2333333333333333,0.2666666666666666,0.6666666666666666,0.5,0.45,0.275,0.275,0.525,0.45,0.48,0.28,0.24,0.64,0.48,0.5,0.2,0.3,-0.4,0.5,0.55,0.3,0.15,-0.15,0.65,0.5333333333333333,0.3333333333333333,0.1333333333333333,-0.4333333333333333,0.5,0.45,0.375,0.175,-0.2,0.425,0.42,0.34,0.24,-0.14,0.46
SUI,POR,0,0,1,0,0,1,0.6,0.2,0.2,0.9,0.6,0.6,0.1,0.3,0.9,0.6,0.5,0.2333333333333333,0.2666666666666666,0.6666666666666666,0.5,0.45,0.275,0.275,0.525,0.45,0.48,0.28,0.24,0.64,0.48,0.1,0.8,0.1,1.6,0.2,0.15,0.65,0.2,0.9,0.25,0.1666666666666666,0.6,0.2333333333333333,0.7,0.2333333333333333,0.225,0.6,0.175,0.65,0.225,0.22,0.58,0.2,0.64,0.22
SUI,ESP,0,0,1,0,0,1,0.6,0.2,0.2,0.9,0.6,0.6,0.1,0.3,0.9,0.6,0.5,0.2333333333333333,0.2666666666666666,0.6666666666666666,0.5,0.45,0.275,0.275,0.525,0.45,0.48,0.28,0.24,0.64,0.48,0.3,0.6,0.1,1.1,0.2,0.15,0.8,0.05,1.25,0.1,0.1,0.8666666666666667,0.0333333333333333,1.5,0.0666666666666666,0.075,0.75,0.175,1.425,0.1,0.1,0.7,0.2,1.26,0.08
SUI,MAR,0,0,1,0,0,1,0.6,0.2,0.2,0.9,0.6,0.6,0.1,0.3,0.9,0.6,0.5,0.2333333333333333,0.2666666666666666,0.6666666666666666,0.5,0.45,0.275,0.275,0.525,0.45,0.48,0.28,0.24,0.64,0.48,0.4,0.1,0.5,-0.3,0.4,0.4,0.15,0.45,-0.25,0.45,0.4,0.2,0.4,-0.1,0.3666666666666666,0.35,0.2,0.45,-0.075,0.375,0.36,0.22,0.42,-0.12,0.36
SUI,IRN,0,0,1,0,0,1,0.6,0.2,0.2,0.9,0.6,0.6,0.1,0.3,0.9,0.6,0.5,0.2333333333333333,0.2666666666666666,0.6666666666666666,0.5,0.45,0.275,0.275,0.525,0.45,0.48,0.28,0.24,0.64,0.48,0.1,0.4,0.5,0.7,0.0,0.15,0.5,0.35,0.75,0.05,0.1,0.4666666666666667,0.4333333333333333,0.7,0.0666666666666666,0.2,0.45,0.35,0.525,0.125,0.24,0.44,0.32,0.58,0.16
SUI,FRA,0,0,1,0,0,1,0.6,0.2,0.2,0.9,0.6,0.6,0.1,0.3,0.9,0.6,0.5,0.2333333333333333,0.2666666666666666,0.6666666666666666,0.5,0.45,0.275,0.275,0.525,0.45,0.48,0.28,0.24,0.64,0.48,0.2,0.5,0.3,0.7,0.3,0.25,0.45,0.3,0.35,0.25,0.3,0.4,0.3,0.1666666666666666,0.3,0.225,0.5,0.275,0.45,0.225,0.22,0.52,0.26,0.5,0.24
SUI,AUS,0,0,1,0,0,1,0.6,0.2,0.2,0.9,0.6,0.6,0.1,0.3,0.9,0.6,0.5,0.2333333333333333,0.2666666666666666,0.6666666666666666,0.5,0.45,0.275,0.275,0.525,0.45,0.48,0.28,0.24,0.64,0.48,0.1,0.2,0.7,0.3,0.1666666666666666,0.2,0.4,0.4,0.5,0.1666666666666666,0.2333333333333333,0.4,0.3666666666666666,0.5666666666666667,0.1666666666666666,0.25,0.375,0.375,0.45,0.1666666666666666,0.28,0.36,0.36,0.46,0.1666666666666666
SUI,PER,0,0,1,0,0,1,0.6,0.2,0.2,0.9,0.6,0.6,0.1,0.3,0.9,0.6,0.5,0.2333333333333333,0.2666666666666666,0.6666666666666666,0.5,0.45,0.275,0.275,0.525,0.45,0.48,0.28,0.24,0.64,0.48,0.2,0.4,0.4,0.4,0.0,0.5,0.25,0.25,-0.35,0.0,0.5666666666666667,0.2,0.2333333333333333,-0.5333333333333333,0.0,0.65,0.175,0.175,-1.0,0.0,0.64,0.16,0.2,-1.04,0.0
